companyID,productType,customerSpend,firmSize,clientBase
70647.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2636.0,1.0,
40027.0,Federal,774.0,1.0,
55839.0,"Federal, First State, Upgrade, Enterprise",796.0,1.0,
7714.0,"Federal, First State",398.0,1.0,
70457.0,"Federal, First State",656.0,1.0,
15074.0,Federal,258.0,1.0,
66738.0,Federal,258.0,1.0,
54620.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile, Pre-paid E-file",1796.0,1.0,
84004.0,"Federal, Enterprise",1194.0,3.0,6.0
85480.0,"Federal, First State",328.0,1.0,
39704.0,"Federal, First State",398.0,1.0,
86904.0,"Federal, First State",328.0,1.0,
37398.0,"Federal, First State",328.0,1.0,
4951.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",848.0,1.0,
69453.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1150.0,1.0,
61345.0,"Evaluation, Federal, First State, Enterprise",448.0,1.0,
34394.0,Federal,436.0,1.0,
23532.0,"Federal, Enterprise",1194.0,1.0,21.0
34476.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
99423.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",7902.0,1.0,
33753.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2556.0,1.0,1.0
9346.0,"Federal, First State",726.0,1.0,
32932.0,"Evaluation, Federal",258.0,1.0,
70413.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",848.0,1.0,
1726.0,Federal,218.0,1.0,
13455.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,
13332.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",2197.98,1.0,
64362.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",2876.0,1.0,
35869.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",558.0,1.0,
34056.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,1.0,
79364.0,Federal,258.0,1.0,
16839.0,"Federal, First State",264.0,1.0,
38253.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1098.0,1.0,
67623.0,"Evaluation, Federal, First State",328.0,1.0,
31672.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1998.0,1.0,
23773.0,"Federal, First State",656.0,1.0,
57387.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",778.0,1.0,
40243.0,"Federal, First State, Enterprise",468.0,2.0,4.0
41337.0,"Federal, Enterprise",796.0,1.0,1.0
38673.0,"Federal, First State",288.0,1.0,
67883.0,"All States, Evaluation, Federal",416.0,1.0,
13019.0,"All States, Federal",456.0,1.0,
80381.0,"Evaluation, Federal",1290.0,1.0,
68396.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1238.0,1.0,60.0
53333.0,"All States, Federal",456.0,1.0,
53875.0,"All States, Evaluation, Federal",416.0,1.0,
8375.0,"Federal, Enterprise",398.0,1.0,8.0
13833.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,
15793.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",1318.0,1.0,
37344.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1318.0,2.0,218.0
23073.0,"Federal, First State, Enterprise",468.0,1.0,
58937.0,Federal,218.0,1.0,
37978.0,Federal,258.0,1.0,
38823.0,Federal,258.0,1.0,
98038.0,Federal,238.0,1.0,
48133.0,"Evaluation, Federal, First State, Enterprise",468.0,1.0,
73863.0,Federal,258.0,1.0,
41237.0,"Evaluation, Federal, First State",328.0,1.0,
84833.0,"All States, Efile, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile",1516.0,3.0,46.0
33805.0,"Federal, First State",328.0,1.0,
39883.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",778.0,1.0,
83262.0,"Federal, First State",328.0,1.0,
98389.0,"Evaluation, Federal, First State",328.0,1.0,
93088.0,"Federal, First State",328.0,1.0,
39983.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
69358.0,"Federal, First State, Upgrade, Enterprise",468.0,2.0,
73036.0,"Evaluation, Federal",436.0,1.0,
13983.0,"Federal, First State",398.0,1.0,
29237.0,"Federal, First State",308.0,1.0,
90539.0,"Federal, First State",328.0,1.0,
29339.0,"Federal, First State",328.0,1.0,
49631.0,Federal,258.0,1.0,
96436.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
97413.0,"Federal, First State",328.0,1.0,
69305.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
99325.0,"Federal, First State",328.0,1.0,
39798.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
36399.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
38369.0,"All States, Federal",912.0,1.0,
98793.0,"All States, Federal",436.0,1.0,
83895.0,"All States, Federal",912.0,1.0,
39896.0,Federal,476.0,1.0,
97630.0,Federal,258.0,1.0,
46010.0,"Federal, First State",308.0,1.0,
49002.0,"All States, Efile, Federal, First State, UnlimitedEfile",1248.0,1.0,
54090.0,"Federal, First State",308.0,1.0,
40120.0,"All States, Federal",456.0,1.0,1.0
11401.0,"Federal, First State",656.0,1.0,
13104.0,"All States, Efile, Federal, UnlimitedEfile",3534.0,1.0,
1492.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
7194.0,"Federal, Enterprise",398.0,1.0,1.0
4280.0,"Federal, First State",328.0,1.0,
64033.0,"Federal, Enterprise",398.0,1.0,
1244.0,Federal,516.0,1.0,
40845.0,Federal,258.0,3.0,
40804.0,"Federal, First State",328.0,1.0,
44045.0,"Federal, First State, Portal",526.0,1.0,
2924.0,"All States, Federal",416.0,1.0,23.0
5540.0,"Federal, First State",328.0,1.0,
73042.0,"Federal, First State",656.0,1.0,
70974.0,"Federal, First State",914.0,1.0,
80408.0,Federal,258.0,1.0,
37948.0,Federal,516.0,1.0,
9148.0,"All States, Federal, Portal",654.0,1.0,
80483.0,"Federal, First State",328.0,1.0,
294.0,"All States, Efile, Federal, UnlimitedEfile",2198.0,1.0,
9045.0,"Federal, First State",328.0,1.0,
46335.0,"Federal, First State",328.0,1.0,
20835.0,"Efile, Federal, First State, Pre-paid E-file",998.0,1.0,
37300.0,"All States, Efile, Federal, Portal, UnlimitedEfile",1256.0,1.0,
43417.0,"Federal, Enterprise",398.0,1.0,
63770.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
9348.0,Federal,258.0,1.0,
75730.0,"Federal, First State",328.0,1.0,
38533.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
37979.0,"Efile, Federal, First State, Pre-paid E-file",558.0,1.0,
37715.0,"Federal, First State",328.0,1.0,
37375.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",1238.0,1.0,
83138.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,147.0
36863.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
38977.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1456.0,1.0,
27073.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
63732.0,"Federal, First State",328.0,1.0,
85763.0,"Federal, First State",586.0,1.0,
11397.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
73762.0,"Federal, First State",328.0,1.0,
37476.0,Federal,258.0,1.0,
43573.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,5.0,439.0
84344.0,Federal,258.0,1.0,
82380.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",778.0,1.0,
39728.0,Federal,258.0,1.0,
36087.0,"Federal, First State",616.0,1.0,
83263.0,"Federal, First State",328.0,1.0,
80503.0,"Evaluation, Federal, First State",288.0,1.0,
63858.0,"All States, Efile, Federal, UnlimitedEfile",2356.0,1.0,
37838.0,"Federal, First State",308.0,1.0,
98263.0,"Evaluation, Federal, First State",328.0,1.0,
61483.0,"Evaluation, Federal, First State",328.0,1.0,
48398.0,Federal,238.0,1.0,
76883.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",628.0,1.0,
71980.0,"All States, Efile, Federal, UnlimitedEfile",2356.0,1.0,
36968.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
63917.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
36119.0,"All States, Federal",912.0,1.0,
92033.0,Federal,774.0,1.0,
95360.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,
91135.0,"Evaluation, Federal, First State, Prior Year, Upgrade, Enterprise",844.0,1.0,
30925.0,"Federal, First State",328.0,1.0,
39914.0,"All States, Evaluation, Federal",436.0,1.0,
35953.0,Federal,258.0,1.0,
43946.0,Federal,258.0,1.0,
96673.0,"Federal, First State",328.0,1.0,
33977.0,"Federal, First State",398.0,1.0,
96331.0,"Federal, First State",328.0,1.0,
6143.0,Federal,258.0,1.0,
11064.0,"Federal, First State",328.0,1.0,
4177.0,"Federal, First State",328.0,1.0,
40174.0,Federal,258.0,1.0,
2447.0,"All States, Federal",456.0,1.0,
82079.0,Federal,516.0,1.0,
49034.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile",468.0,1.0,28.0
34402.0,"Federal, First State",328.0,1.0,
43450.0,Federal,238.0,1.0,
60944.0,"Federal, First State",328.0,1.0,
59409.0,"Federal, First State",328.0,1.0,
40986.0,Federal,258.0,1.0,
19713.0,"Federal, First State",398.0,1.0,
8604.0,"Federal, First State",378.0,1.0,
84100.0,Federal,258.0,1.0,
5849.0,"Federal, First State",914.0,1.0,
3804.0,Federal,258.0,1.0,
30049.0,"Federal, First State",328.0,1.0,
91604.0,"Federal, First State",328.0,1.0,
46633.0,"Federal, First State",398.0,1.0,
73433.0,Federal,654.0,1.0,
41179.0,"Efile, Evaluation, Federal, Pre-paid E-file",378.0,1.0,
74163.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,
37964.0,"Federal, First State",656.0,1.0,
57763.0,"All States, Efile, Federal, First State, UnlimitedEfile",1506.0,1.0,
12639.0,"All States, Federal",456.0,2.0,
78337.0,Federal,258.0,1.0,
73748.0,"All States, Federal",456.0,1.0,
79573.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,2.0
83796.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
31786.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1278.0,1.0,
58375.0,Federal,258.0,1.0,
32782.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,3.0,
8833.0,"Federal, Upgrade, Enterprise",398.0,1.0,
38028.0,"Federal, Enterprise",398.0,1.0,
33283.0,"Evaluation, Federal, First State",328.0,1.0,
54834.0,"All States, Federal",456.0,2.0,
84739.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,1.0,
38389.0,"Federal, First State, Enterprise",538.0,1.0,
94537.0,Federal,238.0,1.0,
95368.0,"Evaluation, Federal, First State, Portal",358.0,1.0,
83778.0,"Federal, First State",328.0,1.0,
38189.0,Federal,1032.0,1.0,
89373.0,"All States, Federal",456.0,2.0,
93153.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",796.0,1.0,
90630.0,Federal,258.0,1.0,
90236.0,"Federal, First State",328.0,2.0,
91398.0,"Federal, First State",328.0,1.0,
39422.0,"All States, Efile, Federal, Enterprise, Pre-paid E-file",778.0,1.0,
37532.0,Federal,258.0,1.0,
29392.0,"All States, Efile, Federal, Enterprise, Pre-paid E-file",1196.0,1.0,
33809.0,"All States, Efile, Federal, UnlimitedEfile",1138.0,1.0,
43932.0,"Evaluation, Federal, First State",328.0,1.0,
91503.0,Federal,516.0,1.0,
96883.0,Federal,258.0,1.0,
40829.0,Federal,258.0,1.0,
83140.0,"Evaluation, Federal, First State",328.0,1.0,
73473.0,"Federal, First State",328.0,1.0,
21140.0,"Evaluation, Federal, First State",328.0,1.0,
40812.0,Federal,258.0,1.0,
90142.0,"Federal, First State",328.0,1.0,
35556.0,"Federal, First State",328.0,1.0,
77364.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1138.0,1.0,
62837.0,Federal,516.0,1.0,
57130.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,1.0,
88316.0,"Federal, Enterprise",1592.0,1.0,
37313.0,"Federal, First State",328.0,1.0,
63879.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,10.0
83017.0,"Federal, Enterprise",398.0,1.0,
8439.0,"Evaluation, Federal, First State",328.0,1.0,
98341.0,"Federal, First State",328.0,1.0,
38973.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1318.0,2.0,344.0
93944.0,"Federal, First State",328.0,1.0,
34609.0,"All States, Federal",714.0,1.0,
96376.0,Federal,238.0,1.0,
97793.0,"Evaluation, Federal",258.0,1.0,
88943.0,Federal,258.0,1.0,
10450.0,"Federal, First State, Enterprise",468.0,1.0,
38995.0,"All States, Federal",456.0,1.0,
47600.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",558.0,1.0,
12440.0,"Federal, First State",328.0,1.0,
64208.0,Federal,258.0,1.0,
3940.0,"All States, Federal",456.0,1.0,
33450.0,"Federal, First State",328.0,1.0,
30694.0,"Federal, First State",288.0,1.0,
93927.0,"Federal, First State",328.0,1.0,
36906.0,"Evaluation, Federal, Prior Year",457.98,1.0,
4441.0,"Federal, First State",914.0,1.0,
9574.0,Federal,258.0,1.0,
4382.0,Federal,258.0,1.0,
4418.0,"Federal, Upgrade, Enterprise",398.0,1.0,4.0
44840.0,"Evaluation, Federal, First State, Upgrade, Enterprise",468.0,1.0,
2944.0,"Federal, First State",328.0,1.0,
10498.0,"Federal, First State",328.0,1.0,
39256.0,"Federal, First State",328.0,1.0,
35344.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1098.0,1.0,
36215.0,Federal,218.0,1.0,
58304.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
4332.0,Federal,258.0,1.0,
30577.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,
36947.0,"Evaluation, Federal, First State",288.0,1.0,
31265.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
47373.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",558.0,1.0,
37026.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",558.0,1.0,
3057.0,"Federal, First State",328.0,1.0,
73290.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,
75038.0,Federal,258.0,1.0,
64372.0,Federal,436.0,1.0,
53139.0,"Efile, Evaluation, Federal, First State, Portal, Pre-paid E-file",337.99,1.0,
52530.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
31884.0,"Evaluation, Federal, First State",328.0,1.0,
33697.0,Federal,258.0,1.0,
19137.0,"All States, Federal, First State",854.0,1.0,
38366.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",778.0,1.0,
33703.0,"All States, Federal",456.0,1.0,
73103.0,Federal,258.0,1.0,
42347.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",778.0,1.0,
93481.0,Federal,258.0,1.0,
83281.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
42039.0,"Federal, First State",656.0,1.0,
53542.0,"Federal, First State",328.0,1.0,
93048.0,"All States, Federal",456.0,2.0,
38383.0,Federal,258.0,1.0,
38891.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",775.5,1.0,
13977.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
59035.0,Federal,258.0,1.0,
30966.0,"Federal, First State",328.0,1.0,
31196.0,Federal,258.0,1.0,
89938.0,"Federal, First State",328.0,1.0,
54070.0,"Federal, Enterprise",398.0,1.0,
37036.0,"Federal, First State",328.0,1.0,
95140.0,"Federal, First State",398.0,1.0,
2640.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
3462.0,"All States, Federal",456.0,1.0,
42710.0,"Federal, First State, Enterprise",468.0,1.0,
47035.0,Federal,258.0,1.0,
40854.0,Federal,258.0,1.0,
79396.0,"Federal, First State",328.0,1.0,
98934.0,Federal,238.0,1.0,
79993.0,"Evaluation, Federal, First State, Enterprise",468.0,1.0,
91804.0,"Federal, First State",328.0,1.0,
44908.0,"Federal, First State",328.0,1.0,
5470.0,"Federal, First State",328.0,1.0,
45306.0,"Federal, First State",1124.0,2.0,
70947.0,Federal,258.0,1.0,
70894.0,Federal,258.0,1.0,
70490.0,Federal,258.0,1.0,
7104.0,Federal,258.0,1.0,
9023.0,"Federal, First State",328.0,1.0,
37235.0,"Federal, First State",288.0,1.0,
51813.0,Federal,258.0,1.0,
77623.0,Federal,258.0,1.0,
30974.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,
30758.0,"Evaluation, Federal",258.0,1.0,
22723.0,"Federal, First State",328.0,1.0,
8763.0,Federal,258.0,1.0,
34725.0,Federal,258.0,1.0,
32855.0,"Federal, First State",468.0,1.0,
38385.0,Federal,258.0,1.0,
89030.0,Federal,516.0,2.0,
39815.0,Federal,258.0,1.0,
15739.0,Federal,258.0,1.0,
38319.0,"Federal, First State",328.0,1.0,
49362.0,Federal,258.0,1.0,
39053.0,"Evaluation, Federal",258.0,1.0,
84973.0,"All States, Federal",456.0,1.0,
63170.0,Federal,258.0,1.0,
34098.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
36926.0,"All States, Federal",456.0,1.0,
77439.0,Federal,258.0,1.0,
17839.0,Federal,258.0,2.0,
90863.0,Federal,258.0,1.0,
83089.0,"Federal, First State",328.0,1.0,
34839.0,"Evaluation, Federal, First State",308.0,1.0,
4204.0,"Evaluation, Federal",258.0,1.0,
4890.0,"Federal, First State",328.0,1.0,
13074.0,"Evaluation, Federal",238.0,1.0,
76420.0,"Federal, Enterprise",398.0,1.0,
7426.0,"Federal, First State",308.0,1.0,
2284.0,"Federal, First State",328.0,1.0,
5449.0,"All States, Federal",456.0,1.0,
6345.0,"Evaluation, Federal",258.0,1.0,
5405.0,Federal,258.0,1.0,
40654.0,"Federal, First State",328.0,1.0,
4960.0,"Federal, First State",328.0,1.0,
80064.0,Federal,258.0,1.0,
34996.0,"Federal, First State",328.0,1.0,
63606.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,1.0,
67863.0,Federal,258.0,1.0,
38739.0,"Evaluation, Federal",238.0,1.0,
83275.0,Federal,258.0,1.0,
83220.0,Federal,258.0,1.0,
97304.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
3982.0,"Evaluation, Federal",258.0,1.0,
77693.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,1.0,
20639.0,"Evaluation, Federal",258.0,1.0,
3637.0,"Federal, First State",328.0,1.0,
36932.0,"Federal, First State",328.0,1.0,
39582.0,Federal,258.0,1.0,
95364.0,"Federal, First State",328.0,1.0,
36727.0,Federal,516.0,1.0,
29136.0,"All States, Evaluation, Federal",436.0,1.0,
43978.0,"Efile, Federal, First State, Pre-paid E-file",558.0,1.0,
89437.0,Federal,258.0,1.0,
1548.0,"All States, Federal, Enterprise",596.0,1.0,
17420.0,"Federal, First State, Upgrade, Enterprise",468.0,1.0,2.0
15502.0,Federal,258.0,1.0,
40504.0,"Federal, First State",328.0,1.0,
44905.0,"All States, Federal",456.0,1.0,
43062.0,Federal,258.0,1.0,
92450.0,"All States, Federal",456.0,1.0,
40892.0,Federal,258.0,1.0,
97374.0,Federal,258.0,1.0,
35799.0,Federal,258.0,1.0,
93453.0,"Federal, First State",328.0,1.0,
48803.0,Federal,218.0,1.0,
23105.0,Federal,258.0,1.0,
19263.0,Federal,258.0,1.0,
75380.0,"Federal, First State",328.0,1.0,
5732.0,Federal,258.0,1.0,
27335.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
19327.0,"Evaluation, Federal, First State",328.0,1.0,
53986.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,1.0,
35846.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
35981.0,Federal,238.0,1.0,
3593.0,"Evaluation, Federal, First State",328.0,1.0,
53239.0,"All States, Federal",456.0,1.0,
92331.0,"Evaluation, Federal, First State",308.0,1.0,
39634.0,"Federal, First State",328.0,1.0,
69371.0,"Federal, First State",328.0,1.0,
43916.0,"Federal, First State",328.0,1.0,
98713.0,"Federal, First State",328.0,1.0,
83909.0,Federal,258.0,1.0,
4780.0,"Federal, First State",328.0,1.0,
15480.0,"Federal, First State",328.0,1.0,
25340.0,"Evaluation, Federal",516.0,1.0,
41304.0,"Evaluation, Federal",258.0,1.0,
45104.0,Federal,258.0,1.0,
9946.0,"Federal, First State",328.0,1.0,
10042.0,"Federal, First State, Enterprise",468.0,1.0,
34910.0,"All States, Evaluation, Federal",456.0,1.0,
4246.0,Federal,258.0,1.0,
9364.0,"Evaluation, Federal, Enterprise",378.0,2.0,6.0
60427.0,"Federal, First State",328.0,1.0,
23750.0,"Federal, Enterprise",398.0,1.0,
51753.0,Federal,258.0,1.0,
96306.0,Federal,258.0,1.0,
98335.0,"Federal, First State",264.0,1.0,
10383.0,"Evaluation, Federal, Enterprise",756.0,2.0,
83263.0,Federal,258.0,1.0,
39688.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1138.0,1.0,
9371.0,"Evaluation, Federal",258.0,1.0,
95834.0,Federal,258.0,1.0,
30896.0,"Federal, First State",328.0,1.0,
37813.0,"Federal, Enterprise",398.0,1.0,
79323.0,"Federal, First State",328.0,1.0,
24783.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",258.0,1.0,
58331.0,Federal,258.0,1.0,
21883.0,Federal,258.0,1.0,
92319.0,Federal,258.0,1.0,
30496.0,Federal,258.0,1.0,
33429.0,Federal,258.0,1.0,
36954.0,Federal,258.0,1.0,
39219.0,Federal,258.0,1.0,
96359.0,Federal,238.0,1.0,
